Fecha_datetime,Year,Month,Day,DOW,NO2_trop_mean,NO2_trop_std
2018-09-25,2018,9,25,1,0.0001265405434343,5.687344820491173e-05
2018-09-26,2018,9,26,2,0.0001446316402593,5.872144206116528e-05
2018-09-27,2018,9,27,3,8.756837768680246e-05,3.1242757041637044e-05
2018-09-28,2018,9,28,4,0.0001270582214406,4.818006953767873e-05
2018-09-29,2018,9,29,5,0.0001183104290473,5.123048666091335e-05
2018-09-30,2018,9,30,6,8.738204288104451e-05,3.1101074894949535e-05
2018-10-02,2018,10,2,1,7.579943273513909e-05,2.997132137238136e-05
2018-10-03,2018,10,3,2,8.707874299574508e-05,1.9354382566348055e-05
2018-10-04,2018,10,4,3,0.0001114306910081,6.229282302037809e-05
2018-10-05,2018,10,5,4,0.0001441862791062,8.143585794230509e-05
2018-10-06,2018,10,6,5,0.0001323382686404,4.659807654107154e-05
2018-10-07,2018,10,7,6,4.120886807664834e-05,1.976805445509501e-05
2018-10-08,2018,10,8,0,6.01654965609769e-05,2.2148165617614528e-05
2018-10-09,2018,10,9,1,8.996498979030115e-05,4.150843253484887e-05
2018-10-10,2018,10,10,2,0.0001397751044042,6.580267489332881e-05
2018-10-11,2018,10,11,3,0.0001002120691618,3.651425412389665e-05
2018-10-16,2018,10,16,1,0.0001714732871328,7.87810699600743e-05
2018-10-17,2018,10,17,2,9.71949036769576e-05,4.505533236557717e-05
2018-10-18,2018,10,18,3,7.26959638882071e-05,3.3058425716423344e-05
2018-10-19,2018,10,19,4,0.0001007044656642,3.9018683744209774e-05
2018-10-20,2018,10,20,5,0.0001112157405807,5.853646727781336e-05
2018-10-22,2018,10,22,0,8.042884482863482e-05,5.28779344813699e-05
2018-10-23,2018,10,23,1,1.9608087313827127e-05,3.0203772401340477e-05
2018-10-24,2018,10,24,2,9.128624582433096e-05,4.144281518992802e-05
2018-10-25,2018,10,25,3,0.0001080974188679,4.087895993151222e-05
2018-10-26,2018,10,26,4,0.0001189932206463,3.93387546675293e-05
2018-10-27,2018,10,27,5,8.031875147310003e-05,3.318855051354629e-05
2018-10-28,2018,10,28,6,7.934506560132539e-05,3.226116605518533e-05
2018-10-29,2018,10,29,0,8.810723175746278e-05,4.217582221949887e-05
2018-10-30,2018,10,30,1,9.708686148625395e-05,5.384246320866017e-05
2018-10-31,2018,10,31,2,0.0001141557101028,3.206777416409928e-05
2018-11-01,2018,11,1,3,8.782939016582938e-05,5.130845590351183e-05
2018-11-02,2018,11,2,4,9.593990305727802e-05,7.855731298168686e-06
2018-11-03,2018,11,3,5,2.9387425088484945e-05,1.4276648595211862e-05
2018-11-04,2018,11,4,6,3.958409481003534e-05,4.427760722260831e-05
2018-11-05,2018,11,5,0,8.859428703830187e-05,6.038352915151139e-05
2018-11-06,2018,11,6,1,0.0001045430086424,3.5659172326122866e-05
2018-11-07,2018,11,7,2,8.788638767866938e-05,3.14774232944321e-05
2018-11-08,2018,11,8,3,9.65990857588524e-05,2.5040805604362307e-05
2018-11-09,2018,11,9,4,6.941702399647643e-05,4.035131525504969e-05
2018-11-10,2018,11,10,5,0.0001014530734263,3.513191523175646e-05
2018-11-11,2018,11,11,6,8.662281505860897e-05,2.021087956117795e-05
2018-11-12,2018,11,12,0,6.698578657611544e-05,2.530143914554256e-05
2018-11-13,2018,11,13,1,7.537464988298189e-05,3.34985445107746e-05
2018-11-14,2018,11,14,2,7.507891964669558e-05,3.440534188147352e-05
2018-11-16,2018,11,16,4,0.0001024568018405,6.063119429493429e-05
2018-11-17,2018,11,17,5,0.0001393943543401,1.966428672724145e-05
2018-11-18,2018,11,18,6,6.129411065566031e-05,1.7517320436137495e-05
2018-11-19,2018,11,19,0,5.521315763065973e-05,3.1952295312954214e-05
2018-11-20,2018,11,20,1,9.4059442506649e-05,4.687861831997093e-05
2018-11-21,2018,11,21,2,0.0001045579658354,6.7223079720446e-05
2018-11-22,2018,11,22,3,0.0001454220706409,4.9768583351875806e-05
2018-11-23,2018,11,23,4,0.0001149922373766,1.5176405479352426e-05
2018-11-25,2018,11,25,6,4.368849734086477e-05,4.704030649395216e-05
2018-11-26,2018,11,26,0,8.908628379272807e-05,5.218763995899832e-05
2018-11-27,2018,11,27,1,9.695729319881412e-05,5.4218234445239306e-05
2018-11-28,2018,11,28,2,9.363484109951244e-05,3.766248356566514e-05
2018-11-29,2018,11,29,3,7.818338642869076e-05,2.986025050244236e-05
2018-11-30,2018,11,30,4,7.832441471199136e-05,3.951511755875116e-05
2018-12-01,2018,12,1,5,7.432778166915258e-05,2.24906559906566e-05
2018-12-02,2018,12,2,6,5.385900301375315e-05,3.1671444280523106e-05
2018-12-03,2018,12,3,0,9.039828306078114e-05,4.514492423205781e-05
2018-12-04,2018,12,4,1,9.21248502634262e-05,1.8123747134883677e-05
2018-12-05,2018,12,5,2,5.759868066320101e-05,3.3154954967069934e-05
2018-12-06,2018,12,6,3,6.70487960270485e-05,4.344791478303167e-05
2018-12-07,2018,12,7,4,8.821564878571265e-05,2.323309425969969e-05
2018-12-09,2018,12,9,6,5.5672728364857744e-05,2.4595789882354268e-05
2018-12-11,2018,12,11,1,0.000108375808569,6.563608556513396e-05
2018-12-12,2018,12,12,2,0.0001313485641751,6.235266360755984e-05
2018-12-13,2018,12,13,3,9.105838141511485e-05,5.232222457083387e-05
2018-12-14,2018,12,14,4,8.776990717039171e-05,4.281930074310083e-05
2018-12-15,2018,12,15,5,9.091201452887384e-05,1.4556247230390747e-05
2018-12-16,2018,12,16,6,4.353355409349176e-05,3.0619629772179114e-05
2018-12-17,2018,12,17,0,6.956968948343066e-05,4.447167923740706e-05
2018-12-18,2018,12,18,1,8.89441262524364e-05,4.237331508074543e-05
2018-12-19,2018,12,19,2,7.97063075104034e-05,3.285763169748565e-05
2018-12-20,2018,12,20,3,5.78427466777255e-05,1.9136233626510767e-05
2018-12-21,2018,12,21,4,4.982004304061673e-05,2.9040636173624908e-05
2018-12-22,2018,12,22,5,6.667863989800438e-05,2.0877240321067707e-05
2018-12-23,2018,12,23,6,6.22941704768053e-05,0.0
2018-12-24,2018,12,24,0,4.850540062761865e-05,7.245652544956619e-06
2018-12-25,2018,12,25,1,2.9163584694668145e-05,2.039416716235386e-05
2018-12-26,2018,12,26,2,5.022398975902426e-05,2.5779315453522616e-05
2018-12-27,2018,12,27,3,5.64219410024461e-05,4.3789208126931485e-05
2018-12-28,2018,12,28,4,9.374554040593116e-05,3.4118471141615346e-05
2018-12-29,2018,12,29,5,6.875548326161008e-05,2.3810089382582872e-05
2018-12-30,2018,12,30,6,5.40155107964632e-05,1.2670322807076934e-05
2018-12-31,2018,12,31,0,3.5462025843794444e-05,
2019-01-01,2019,1,1,1,2.8300979585194407e-05,7.174251007808855e-06
2019-01-02,2019,1,2,2,4.879536209191086e-05,1.8274977513385955e-05
2019-01-03,2019,1,3,3,7.461082881561827e-05,2.372342012548876e-05
2019-01-04,2019,1,4,4,6.616474229101678e-05,3.314000296871038e-05
2019-01-05,2019,1,5,5,5.142997176772302e-05,1.6176433704150937e-05
2019-01-07,2019,1,7,0,3.246058057181575e-05,2.449917263527528e-06
2019-01-09,2019,1,9,2,3.5869424297736104e-05,1.3325083716271928e-05
2019-01-13,2019,1,13,6,3.2140593102416335e-05,1.4421505937691056e-05
2019-01-14,2019,1,14,0,3.071856346709713e-05,6.386231686717228e-06
2019-01-15,2019,1,15,1,3.518411168897141e-05,1.1536734908982396e-05
2019-01-18,2019,1,18,4,3.637287954916246e-05,0.0
2019-01-19,2019,1,19,5,6.495047944607856e-05,3.152560103703992e-05
2019-01-20,2019,1,20,6,4.224264266935437e-05,2.4208623011393982e-05
2019-01-22,2019,1,22,1,4.081759309901051e-05,1.105792152689326e-05
2019-01-23,2019,1,23,2,7.398052098020413e-05,3.394193833362467e-05
2019-01-24,2019,1,24,3,6.449900193836297e-05,3.641917522403527e-05
2019-01-25,2019,1,25,4,9.246844490479276e-05,4.690180204143262e-05
2019-01-26,2019,1,26,5,5.79687698476751e-05,2.889200587863236e-05
2019-01-27,2019,1,27,6,1.8820022262547128e-05,5.173127775103243e-06
2019-01-29,2019,1,29,1,2.3920053631287977e-05,7.971906049841034e-06
2019-01-30,2019,1,30,2,8.664135973562013e-05,6.128406379693573e-05
2019-01-31,2019,1,31,3,4.007180819123836e-05,2.47195272122898e-05
2019-02-01,2019,2,1,4,1.8195061974895865e-05,3.650783721252525e-07
2019-02-02,2019,2,2,5,3.352554191669717e-05,1.1946624095872816e-05
2019-02-03,2019,2,3,6,4.2525417984194725e-05,1.5724923317673116e-05
2019-02-04,2019,2,4,0,2.1087176334027427e-05,3.3864034669534177e-06
2019-02-05,2019,2,5,1,4.1770416515124015e-05,1.9579600174068897e-05
2019-02-07,2019,2,7,3,3.686983954976805e-05,1.0831307430448708e-05
2019-02-09,2019,2,9,5,6.649913992936329e-05,4.057919613936107e-05
2019-02-10,2019,2,10,6,4.887453529046088e-05,2.0507235866913995e-05
2019-02-13,2019,2,13,2,1.928394522110466e-05,0.0
2019-02-14,2019,2,14,3,3.705772422341421e-05,2.2121524315050283e-05
2019-02-16,2019,2,16,5,5.007017999920788e-05,2.652551885057523e-05
2019-02-17,2019,2,17,6,1.1440630260040052e-05,0.0
2019-02-18,2019,2,18,0,1.821597553109276e-05,6.391288225912994e-06
2019-02-19,2019,2,19,1,4.288146805718887e-05,2.109947711227912e-05
2019-02-20,2019,2,20,2,2.9947758458845317e-05,1.8519770272274492e-05
2019-02-21,2019,2,21,3,5.934134496925394e-05,3.0625038329715e-05
2019-02-22,2019,2,22,4,6.848727935167215e-05,3.0286883804680304e-05
2019-02-23,2019,2,23,5,4.095998487666816e-05,1.9808018251166844e-05
2019-02-24,2019,2,24,6,1.8638518612743607e-05,5.686369290124118e-06
2019-02-25,2019,2,25,0,7.984031024908705e-05,4.509675978378673e-05
2019-02-26,2019,2,26,1,0.00011251104767,7.839403521588027e-05
2019-02-27,2019,2,27,2,4.16837485742712e-05,1.701719542974347e-05
2019-02-28,2019,2,28,3,3.2380322848513086e-05,1.1310931876045752e-05
2019-03-01,2019,3,1,4,5.190042708138353e-05,2.6336540933345968e-05
2019-03-02,2019,3,2,5,5.368361560002037e-05,2.8675618371261283e-05
2019-03-03,2019,3,3,6,5.045518279755861e-05,2.1596735916250787e-05
2019-03-04,2019,3,4,0,6.046098483905706e-05,3.610967119590394e-05
2019-03-05,2019,3,5,1,7.774102162377757e-05,5.125783033696314e-05
2019-03-06,2019,3,6,2,1.863586294348352e-05,3.139301760571177e-05
2019-03-07,2019,3,7,3,6.509419558171732e-05,3.928927233978223e-05
2019-03-08,2019,3,8,4,7.10983679572257e-05,4.158635922210958e-05
2019-03-09,2019,3,9,5,7.182370572300013e-05,7.212018483151767e-06
2019-03-10,2019,3,10,6,4.164364725579042e-05,1.612649368679164e-05
2019-03-11,2019,3,11,0,4.089341647229277e-05,3.2350401027362136e-05
2019-03-12,2019,3,12,1,5.458421605447441e-05,3.95448898877545e-05
2019-03-13,2019,3,13,2,5.898130547093678e-05,1.866296221975053e-05
2019-03-14,2019,3,14,3,4.0582140678726174e-05,4.514947970002763e-05
2019-03-15,2019,3,15,4,8.415142321708451e-05,3.881579388781524e-05
2019-03-16,2019,3,16,5,8.303642658380536e-05,1.434018859385435e-05
2019-03-17,2019,3,17,6,3.659261881885201e-05,3.729060367649462e-05
2019-03-18,2019,3,18,0,6.167383435608936e-05,4.188623979080223e-05
2019-03-19,2019,3,19,1,7.796231085295611e-05,4.907590318626517e-05
2019-03-20,2019,3,20,2,8.128520145524962e-05,5.260250184327284e-05
2019-03-21,2019,3,21,3,9.014927742485108e-05,2.532922511390037e-05
2019-03-22,2019,3,22,4,4.814361207030801e-05,3.422388566230029e-05
2019-03-23,2019,3,23,5,6.978198924949535e-05,2.7617987615883924e-05
2019-03-24,2019,3,24,6,5.729409388390185e-05,5.759336682528921e-05
2019-03-25,2019,3,25,0,0.0001132126417528,5.637478129442981e-05
2019-03-26,2019,3,26,1,0.0001317851058733,2.547642700262742e-05
2019-03-27,2019,3,27,2,5.182160877192087e-05,1.722189283290275e-05
2019-03-28,2019,3,28,3,3.432148862541031e-05,7.77300287098702e-05
2019-03-29,2019,3,29,4,0.0001477501253145,4.740113660812576e-05
2019-03-30,2019,3,30,5,8.212153647685449e-05,3.0472163197891316e-05
2019-03-31,2019,3,31,6,6.099041788144045e-05,4.787810076759728e-05
2019-04-03,2019,4,3,2,7.898404433806974e-05,3.335446898067387e-05
2019-04-04,2019,4,4,3,6.780300125154208e-05,5.571622282080831e-05
2019-04-05,2019,4,5,4,0.0001028731269683,2.4980584869794063e-05
2019-04-06,2019,4,6,5,8.367703547999903e-05,1.0595395127285792e-05
2019-04-07,2019,4,7,6,3.913507169422287e-05,3.759721217703794e-05
2019-04-08,2019,4,8,0,6.529317681555299e-05,4.812932414842298e-05
2019-04-09,2019,4,9,1,9.492687616978492e-05,4.804098845003708e-05
2019-04-10,2019,4,10,2,7.957069663187213e-05,6.746987319800369e-05
2019-04-11,2019,4,11,3,0.0001214404648694,3.367129502746688e-05
2019-04-12,2019,4,12,4,6.989232563032556e-05,4.6927147422181606e-05
2019-04-13,2019,4,13,5,8.157596014403278e-05,6.0507707741603775e-05
2019-04-14,2019,4,14,6,9.879574772898056e-05,7.662858688751677e-05
2019-04-15,2019,4,15,0,0.0001303069581381,6.263183930867865e-05
2019-04-16,2019,4,16,1,0.0001428302251686,6.126036665391762e-05
2019-04-17,2019,4,17,2,0.0001337082281158,2.4793258310810087e-05
2019-04-18,2019,4,18,3,6.628926985201128e-05,2.355211485843112e-05
2019-04-19,2019,4,19,4,4.546006093708267e-05,5.891188670562029e-05
2019-04-20,2019,4,20,5,8.006113261959469e-05,2.629337208149762e-05
2019-04-21,2019,4,21,6,5.070990144278848e-05,5.560817551228845e-05
2019-04-22,2019,4,22,0,8.081294390552542e-05,4.102772555133189e-05
2019-04-23,2019,4,23,1,6.727808408486349e-05,5.577685143411479e-05
2019-04-24,2019,4,24,2,8.24001127655733e-05,7.479809695791641e-05
2019-04-25,2019,4,25,3,0.0001289163544766,7.666817204931082e-05
2019-04-26,2019,4,26,4,0.0001913969433304,4.480976898795716e-06
2019-04-27,2019,4,27,5,4.4512350775562544e-05,4.9450924011945445e-05
2019-04-29,2019,4,29,0,9.039201457076208e-05,0.0001056197317882
2019-04-30,2019,4,30,1,0.0001563679526633,5.6562487525720665e-05
2019-05-01,2019,5,1,2,0.0001052790480127,6.340898209613693e-05
2019-05-02,2019,5,2,3,0.0001366114339317,2.4843121361237235e-05
2019-05-03,2019,5,3,4,9.56566209447927e-05,1.9589362019644244e-05
2019-05-04,2019,5,4,5,9.21137655612712e-05,4.153646133560265e-05
2019-05-05,2019,5,5,6,0.0001059620436457,8.734233131065416e-05
2019-05-06,2019,5,6,0,0.0001343945292652,3.812725129036208e-05
2019-05-07,2019,5,7,1,8.320556572130091e-05,4.766464328972825e-05
2019-05-08,2019,5,8,2,0.0001588756541467,5.094621728740853e-05
2019-05-09,2019,5,9,3,0.000115861632164,4.77247480575708e-05
2019-05-10,2019,5,10,4,0.0001235932829193,5.498361730219227e-05
2019-05-11,2019,5,11,5,0.0001449376661858,5.360900617106916e-05
2019-05-12,2019,5,12,6,0.0001191562576219,4.923259983391188e-05
2019-05-13,2019,5,13,0,0.000109355503459,3.290919186900569e-05
2019-05-14,2019,5,14,1,9.281212592798576e-05,4.280905963683517e-05
2019-05-15,2019,5,15,2,0.0001114299619558,6.533241351135014e-05
2019-05-16,2019,5,16,3,0.0001829043900405,0.0001082810973009
2019-05-17,2019,5,17,4,0.0002179813904699,8.488838903476796e-05
2019-05-18,2019,5,18,5,0.0001736584568273,3.723733967598163e-05
2019-05-19,2019,5,19,6,6.378611081987482e-05,5.216727914385244e-05
2019-05-20,2019,5,20,0,0.0001088410782298,8.540171124776116e-05
2019-05-21,2019,5,21,1,0.0001330251848774,8.1141692306245e-05
2019-05-22,2019,5,22,2,0.0001536416559315,7.749483787216275e-05
2019-05-23,2019,5,23,3,0.0001509154465718,2.5823316248582585e-05
2019-05-24,2019,5,24,4,7.963808632456092e-05,3.294140478671648e-05
2019-05-25,2019,5,25,5,0.0001194851766494,2.288128242084377e-05
2019-05-26,2019,5,26,6,7.604689117473288e-05,8.895567761914659e-05
2019-05-27,2019,5,27,0,0.0001554559232418,7.310596673004419e-05
2019-05-28,2019,5,28,1,0.0001279433875623,4.035357409572623e-05
2019-05-30,2019,5,30,3,0.0001408868152896,1.7035454317372153e-05
2019-05-31,2019,5,31,4,6.713191302864088e-05,4.93709098859562e-05
2019-06-01,2019,6,1,5,0.0001112392191901,7.080144228834141e-05
2019-06-02,2019,6,2,6,0.0001393045244386,5.71850705261097e-05
2019-06-03,2019,6,3,0,0.0001153270985309,3.129892341806081e-05
2019-06-04,2019,6,4,1,6.551334305456587e-05,2.206806447199358e-05
2019-06-05,2019,6,5,2,9.11189069583222e-05,5.789621958858908e-05
2019-06-06,2019,6,6,3,0.000158854530939,0.0001100017553039
2019-06-07,2019,6,7,4,0.000178138779656,0.0001020789875068
2019-06-08,2019,6,8,5,0.0002172625743844,7.11647262915471e-05
2019-06-09,2019,6,9,6,0.000116297866358,4.852108410018457e-05
2019-06-10,2019,6,10,0,0.000141019081513,6.02495244212653e-05
2019-06-11,2019,6,11,1,0.0001688573563309,6.166468387313699e-05
2019-06-12,2019,6,12,2,0.0001320471028096,0.0001017011099815
2019-06-13,2019,6,13,3,0.0002083558680453,7.604895242388944e-05
2019-06-14,2019,6,14,4,0.0001253533356481,4.626738439176471e-05
2019-06-15,2019,6,15,5,0.0001140286375421,3.7469608985368254e-05
2019-06-16,2019,6,16,6,9.099298774183772e-05,7.844497802420743e-05
2019-06-17,2019,6,17,0,0.0001472513316492,5.191418403148858e-05
2019-06-18,2019,6,18,1,0.0001001181739208,7.26712622430232e-05
2019-06-19,2019,6,19,2,0.0001183974320294,5.008520833538935e-05
2019-06-20,2019,6,20,3,0.0001070750378647,4.542842182422553e-05
2019-06-21,2019,6,21,4,0.0001160509811786,7.587029882680078e-05
2019-06-22,2019,6,22,5,0.0001532835078555,7.099025999408108e-05
2019-06-23,2019,6,23,6,0.0001394850332455,9.252982497353304e-05
2019-06-24,2019,6,24,0,0.0001553672307974,6.313807780122899e-05
2019-06-25,2019,6,25,1,0.000101196606647,6.418105966718894e-05
2019-06-26,2019,6,26,2,0.0001457508148373,9.269955992715452e-05
2019-06-27,2019,6,27,3,0.0002490005857886,8.677131326157525e-05
2019-06-28,2019,6,28,4,0.0001958145788465,5.590233357538218e-05
2019-06-29,2019,6,29,5,0.0001265829532363,2.409670433126925e-05
2019-06-30,2019,6,30,6,5.311356307551967e-05,1.893664804208357e-05
2019-07-01,2019,7,1,0,9.028412893428376e-05,4.052582548512205e-05
2019-07-02,2019,7,2,1,0.0001324484333905,4.963890492239652e-05
2019-07-03,2019,7,3,2,0.0001150653333015,6.236951003279533e-05
2019-07-04,2019,7,4,3,0.0001069926836061,9.058483441379584e-05
2019-07-05,2019,7,5,4,0.0001420386310726,8.356641853371901e-05
2019-07-06,2019,7,6,5,0.0001217766833848,3.720495251163315e-05
2019-07-07,2019,7,7,6,0.0001048119218638,6.778228255185829e-05
2019-07-08,2019,7,8,0,0.0001657461154908,7.49332762825392e-05
2019-07-09,2019,7,9,1,0.0001352263136501,6.259634552898018e-05
2019-07-10,2019,7,10,2,0.0001224367143622,7.303542403288455e-05
2019-07-11,2019,7,11,3,0.000149350199287,4.896708503183031e-05
2019-07-12,2019,7,12,4,0.0001435999905287,4.543632719173334e-05
2019-07-13,2019,7,13,5,0.0001207721458048,3.5735487444836166e-05
2019-07-14,2019,7,14,6,8.5146667953042e-05,6.6583605876385e-05
2019-07-15,2019,7,15,0,0.0001189768884943,4.959751156692869e-05
2019-07-16,2019,7,16,1,8.973484395926936e-05,3.481062291957676e-05
2019-07-17,2019,7,17,2,0.0001005467233657,5.944445067375616e-05
2019-07-18,2019,7,18,3,0.000164674631704,6.75363001455475e-05
2019-07-19,2019,7,19,4,0.0001234890329658,9.349074789532472e-05
2019-07-20,2019,7,20,5,0.0001881567044653,6.438070027143722e-05
2019-07-21,2019,7,21,6,0.0001233262738251,3.614467765559893e-05
2019-07-22,2019,7,22,0,7.278605558660119e-05,3.119488697084713e-05
2019-07-23,2019,7,23,1,0.000101021481501,5.1461522953885946e-05
2019-07-24,2019,7,24,2,0.000134370733794,5.470345443599864e-05
2019-07-25,2019,7,25,3,0.0001255825257562,6.840326425529579e-05
2019-07-26,2019,7,26,4,0.0001374446798002,4.355767597876164e-05
2019-07-27,2019,7,27,5,7.787078505230292e-05,3.0248698437792047e-05
2019-07-28,2019,7,28,6,8.1370890502047e-05,2.5414659956471668e-05
2019-07-29,2019,7,29,0,6.189391758268952e-05,7.53930287900464e-05
2019-07-30,2019,7,30,1,0.0001242092153734,8.550905167888923e-05
2019-07-31,2019,7,31,2,0.0001654583957305,5.521003253262808e-05
2019-08-01,2019,8,1,3,0.0001155196959908,4.543672542920863e-05
2019-08-02,2019,8,2,4,0.0001005480767847,7.013563626283362e-05
2019-08-03,2019,8,3,5,0.0001718034249909,5.0250582297617176e-05
2019-08-04,2019,8,4,6,0.0001224738315116,8.286325268950452e-05
2019-08-05,2019,8,5,0,0.0001541116958849,4.676558939514296e-05
2019-08-06,2019,8,6,1,0.0001117628515578,5.112529541967888e-05
2019-08-08,2019,8,8,3,0.0001323174552898,6.322076774772026e-05
2019-08-09,2019,8,9,4,0.0001394204464673,6.868760180189242e-05
2019-08-10,2019,8,10,5,0.0001261539072326,4.745302692474603e-05
2019-08-11,2019,8,11,6,0.0001080675705796,4.982951282373981e-05
2019-08-12,2019,8,12,0,8.676636220776491e-05,5.9166866971898775e-05
2019-08-13,2019,8,13,1,0.0001037668827367,8.750457474337238e-05
2019-08-14,2019,8,14,2,0.0002062721132608,6.506767051169343e-05
