Fecha_datetime,Year,Month,Day,DOW,NO2_trop_mean,NO2_trop_std
2018-08-24,2018,8,24,4,5.183740722713991e-05,0.0
2018-08-25,2018,8,25,5,0.0001145073500759,4.851271397893229e-05
2018-08-26,2018,8,26,6,7.580546792119978e-05,1.8895934855274967e-05
2018-08-27,2018,8,27,0,4.746205313149613e-05,3.573480834625299e-06
2018-08-31,2018,8,31,4,0.0002512967585258,0.0001015021873332
2018-09-01,2018,9,1,5,0.0001171150901103,3.838478441813718e-05
2018-09-02,2018,9,2,6,7.704166638193349e-05,2.2102004257825076e-05
2018-09-03,2018,9,3,0,0.000142390264289,5.946408186339948e-05
2018-09-06,2018,9,6,3,7.60715730714242e-05,4.306423153995474e-05
2018-09-07,2018,9,7,4,6.030720396665856e-05,0.0
2018-09-08,2018,9,8,5,6.135278063131749e-05,4.889233369862328e-06
2018-09-09,2018,9,9,6,8.564358953722418e-05,2.643987710816528e-05
2018-09-10,2018,9,10,0,3.707543700688364e-05,4.889720869707703e-06
2018-09-12,2018,9,12,2,5.8776608057087294e-05,0.0
2018-09-14,2018,9,14,4,5.002131724945762e-05,2.472022690875509e-05
2018-09-15,2018,9,15,5,0.0001041334093625,7.722956511558234e-05
2018-09-19,2018,9,19,2,8.89727886694971e-05,2.276448311427493e-05
2018-09-20,2018,9,20,3,0.0001184006478635,4.4658199632514985e-05
2018-09-21,2018,9,21,4,0.0002611598925407,0.0001418596712591
2018-09-22,2018,9,22,5,5.7366604629668536e-05,6.173897849698148e-06
2018-09-25,2018,9,25,1,0.0001403083562544,5.884135704912925e-05
2018-09-26,2018,9,26,2,0.0001856218586908,0.0
2018-09-27,2018,9,27,3,0.0001381024776492,0.0
2018-09-28,2018,9,28,4,6.064658009563573e-05,0.0
2018-09-30,2018,9,30,6,9.965331017715608e-05,3.382406286404664e-05
2018-10-01,2018,10,1,0,0.0001616941033496,5.293643960191371e-05
2018-10-05,2018,10,5,4,0.0002067779647416,7.556306882772501e-05
2018-10-06,2018,10,6,5,8.174951653927565e-05,0.0
2018-10-08,2018,10,8,0,7.65775257605128e-05,1.8761054397400644e-06
2018-10-09,2018,10,9,1,5.338844710764759e-05,1.443767723031423e-05
2018-10-11,2018,10,11,3,0.0001051402437155,5.292597865439424e-05
2018-10-22,2018,10,22,0,8.581936254910228e-05,8.75680926463735e-05
2018-10-23,2018,10,23,1,0.0001277024333271,0.0001357915902093
2018-10-24,2018,10,24,2,0.0003158816057594,3.036227700005573e-05
2018-10-25,2018,10,25,3,0.0001288990967213,8.38715311333418e-06
2018-10-26,2018,10,26,4,0.0001019868260973,5.059890058298105e-05
2018-10-29,2018,10,29,0,0.00028375530941,9.790401546182806e-06
2018-10-30,2018,10,30,1,0.0001653060313677,0.0
2018-11-03,2018,11,3,5,5.460438478621654e-05,4.16294022404773e-05
2018-11-05,2018,11,5,0,7.756624204266917e-05,8.766552700565928e-05
2018-11-06,2018,11,6,1,0.000398876686797,5.179810801467898e-05
2018-11-07,2018,11,7,2,0.0001369456655925,0.0001506297010797
2018-11-08,2018,11,8,3,0.0002837365954649,0.0001163016439972
2018-11-09,2018,11,9,4,0.0002246028974165,2.8239395126998176e-05
2018-11-10,2018,11,10,5,0.000145535798247,1.1916959469115102e-06
2018-11-11,2018,11,11,6,6.131526452433266e-05,0.0002334307865208
2018-11-16,2018,11,16,4,0.0005899323468716,0.0001800339799368
2018-11-17,2018,11,17,5,0.0004620980090444,0.0001258670474013
2018-11-19,2018,11,19,0,0.0003303933722427,0.0002939559771516
2018-11-20,2018,11,20,1,0.0005949348239171,9.337271804449596e-05
2018-11-21,2018,11,21,2,0.00027150037884675,0.00011512705511605
2018-11-22,2018,11,22,3,0.0003168793038737,0.0002334158163477
2018-11-23,2018,11,23,4,0.0004754495700383,0.000366408862536
2018-11-24,2018,11,24,5,0.000636014842677,0.0001046955729406
2018-11-25,2018,11,25,6,0.0001432623973754,0.0001337201563269
2018-11-27,2018,11,27,1,0.0003631612811936,1.4720750391703266e-05
2018-11-29,2018,11,29,3,4.003375418838053e-05,2.402938777720981e-05
2018-11-30,2018,11,30,4,8.313362247142563e-05,0.0001657742316595
2018-12-01,2018,12,1,5,0.0001969033992802,0.0001024363830543
2018-12-02,2018,12,2,6,0.0002641044326231,0.0001735264544746
2018-12-03,2018,12,3,0,0.0005163971599561,0.000267241888419
2018-12-04,2018,12,4,1,0.0004711791808087,0.000419341411487
2018-12-06,2018,12,6,3,0.0006127395507177,1.529674198043846e-05
2018-12-07,2018,12,7,4,0.00011242316976425,8.474004209173128e-05
2018-12-08,2018,12,8,5,0.0002113523251186,5.923583089893564e-05
2018-12-09,2018,12,9,6,0.0001189493913837,5.343005394594501e-05
2018-12-11,2018,12,11,1,0.0002483157622905,9.531057903616394e-05
2018-12-13,2018,12,13,3,0.0002429208146228,0.0002461015800572
2018-12-14,2018,12,14,4,0.0004822915667781,0.000381555632578
2018-12-15,2018,12,15,5,0.0006780560322922,0.0001515514240984
2018-12-16,2018,12,16,6,0.0004087742953935,0.0001782254471055
2018-12-18,2018,12,18,1,0.0003786685682128,4.618978239860808e-05
2018-12-19,2018,12,19,2,8.250867116386764e-05,0.0001618158211401
2018-12-20,2018,12,20,3,0.0003048444981925,0.0002291694420376
2018-12-21,2018,12,21,4,0.0006083191210301,0.0002077762024999
2018-12-22,2018,12,22,5,0.0005902396672257,0.0001599925545636
2018-12-23,2018,12,23,6,0.0003427904467789,0.0001414892819208
2018-12-24,2018,12,24,0,0.0004961411211625,5.656749683001437e-05
2018-12-25,2018,12,25,1,0.00016649133305,0.0001461777942467
2018-12-26,2018,12,26,2,0.0005809681718136,0.0001123358493657
2018-12-27,2018,12,27,3,0.0002460969290433,0.0001073090679759
2018-12-29,2018,12,29,5,0.0003194649070138,3.385088681448934e-05
2018-12-30,2018,12,30,6,6.683647865903664e-05,0.0001361837980339
2018-12-31,2018,12,31,0,0.0002415144089331,
2019-01-01,2019,1,1,1,0.0001405113877935,4.800652786366213e-05
2019-01-03,2019,1,3,3,0.0004982658273549,0.000237048967399
2019-01-04,2019,1,4,4,0.0004847203210939,0.0001787130599748
2019-01-05,2019,1,5,5,0.0003549019202056,0.0001552820155941
2019-01-06,2019,1,6,6,0.0002047927643819,0.0001104088357848
2019-01-07,2019,1,7,0,0.0002454883430937,8.724743742219558e-05
2019-01-08,2019,1,8,1,0.0003528585690868,0.00017703089077155
2019-01-09,2019,1,9,2,0.0003267991753493,0.0001287633882697
2019-01-10,2019,1,10,3,0.0003335735623003,0.0001280025997689
2019-01-11,2019,1,11,4,0.0003275162699636,0.0001546875691022
2019-01-12,2019,1,12,5,0.0001771722962211,3.906679930383141e-05
2019-01-14,2019,1,14,0,0.0001821701723423,6.495429951889232e-05
2019-01-15,2019,1,15,1,0.0003737463984761,0.0001144903215949
2019-01-16,2019,1,16,2,0.0004782473656399,0.0002474763399656
2019-01-20,2019,1,20,6,0.000165350256862,5.803967837764938e-05
2019-01-21,2019,1,21,0,0.0004524860546216,0.0001466688011677
2019-01-22,2019,1,22,1,0.0003459187450334,0.0002016832643033
2019-01-23,2019,1,23,2,0.0003803333576874,0.0001650796623964
2019-01-24,2019,1,24,3,0.00012633033137972316,6.278233122847756e-05
2019-01-25,2019,1,25,4,0.0001500770107787,9.400443009588534e-05
2019-01-26,2019,1,26,5,0.0001087012345457,5.871113642323111e-05
2019-01-27,2019,1,27,6,0.0001542513043836,7.084416575201305e-05
2019-01-28,2019,1,28,0,0.0004464253368807,0.0002488222276664
2019-01-29,2019,1,29,1,0.0003812540928873,0.0002178339949237
2019-01-30,2019,1,30,2,0.0001307325030348,5.838365898973709e-05
2019-01-31,2019,1,31,3,0.0003510224317027,0.0002761637067455
2019-02-01,2019,2,1,4,0.0006020196011386,0.0002510655689814
2019-02-02,2019,2,2,5,0.0004480709862373,0.000138536502997
2019-02-03,2019,2,3,6,0.0002030786927107,6.850144463927046e-05
2019-02-04,2019,2,4,0,0.0001484702369737,5.129523542936218e-05
2019-02-05,2019,2,5,1,0.00031012241,0.0001305371602679
2019-02-06,2019,2,6,2,0.0004240713683,0.000178242045009
2019-02-07,2019,2,7,3,0.000267279475617,0.0001262101118608
2019-02-08,2019,2,8,4,6.859705044927095e-05,9.978721719356089e-06
2019-02-09,2019,2,9,5,0.0002839884330877,7.731106777705154e-05
2019-02-10,2019,2,10,6,0.0001513872476287,4.55544952162956e-05
2019-02-11,2019,2,11,0,0.0002810319226918,0.0001039975225936
2019-02-12,2019,2,12,1,0.0001541961574022,6.912617233496284e-05
2019-02-13,2019,2,13,2,0.0003723717995247,0.0001633645231745
2019-02-14,2019,2,14,3,0.0002843264937367,0.0001307976592954
2019-02-15,2019,2,15,4,0.0003022974999718,0.0001349132311789
2019-02-16,2019,2,16,5,0.000185427240658,8.20703511908426e-05
2019-02-17,2019,2,17,6,0.0001174982330239,4.3644653443808405e-05
2019-02-18,2019,2,18,0,0.0001645362023721,0.0001196987680295
2019-02-19,2019,2,19,1,0.0001214939660241,6.062657315772771e-05
2019-02-20,2019,2,20,2,7.531791943711868e-05,3.736684778426128e-05
2019-02-21,2019,2,21,3,9.129255072870276e-05,5.74065663974232e-05
2019-02-22,2019,2,22,4,0.0002023740677507,8.128702176895704e-05
2019-02-23,2019,2,23,5,0.0003897933660273,0.0001627065160136
2019-02-25,2019,2,25,0,0.0001277852456983,5.627896106747551e-05
2019-02-26,2019,2,26,1,0.0001584379089019,5.384697072420036e-05
2019-02-27,2019,2,27,2,0.000182112474267,9.62868499292892e-05
2019-02-28,2019,2,28,3,0.0002563995492729,0.0001009368025491
2019-03-01,2019,3,1,4,0.0002780009811766,0.0001335736237532
2019-03-02,2019,3,2,5,0.0002556878903872,0.0001223704933177
2019-03-03,2019,3,3,6,0.0001235749053297,4.0327145895229656e-05
2019-03-05,2019,3,5,1,0.0002721825929322,0.0001158212375679
2019-03-06,2019,3,6,2,0.0003126162848526,0.0001550083902377
2019-03-07,2019,3,7,3,0.000228538805199,0.0001009074319109
2019-03-08,2019,3,8,4,0.0002201579436576,2.343603111168478e-05
2019-03-09,2019,3,9,5,0.0001879867451178,4.3833824461309125e-05
2019-03-10,2019,3,10,6,0.0001044141350789,3.1736335693605755e-05
2019-03-11,2019,3,11,0,0.0002135534961392,8.284861025692442e-05
2019-03-12,2019,3,12,1,0.0002204778213247,0.0001210989986584
2019-03-13,2019,3,13,2,0.0002382723579979,0.00012196617538831755
2019-03-14,2019,3,14,3,0.0001747550590008,6.274693149219085e-05
2019-03-15,2019,3,15,4,5.252713779203623e-05,1.719087170010687e-05
2019-03-16,2019,3,16,5,0.0001395237819912,8.63529095167625e-05
2019-03-17,2019,3,17,6,0.0001527053078202,2.728036192147137e-05
2019-03-19,2019,3,19,1,6.726417388600707e-05,3.040113055687966e-05
2019-03-20,2019,3,20,2,0.0003496672676565,0.0001252168141572
2019-03-21,2019,3,21,3,0.0002255950845362,6.132982861930388e-05
2019-03-22,2019,3,22,4,0.000103772803246,5.779492142314282e-05
2019-03-23,2019,3,23,5,0.0002355236180266,9.787910931515544e-05
2019-03-24,2019,3,24,6,0.0001116603084648,2.9177350241500124e-05
2019-03-25,2019,3,25,0,0.0001233934352949,3.726371044830535e-05
2019-03-26,2019,3,26,1,0.0001276915663084,3.683133775424815e-05
2019-03-27,2019,3,27,2,0.000129428461922,3.331213788475435e-05
2019-03-28,2019,3,28,3,0.0001670640895762,7.086004815816223e-05
2019-03-29,2019,3,29,4,0.00018013628862895002,7.496151064649897e-05
2019-03-30,2019,3,30,5,0.0001816954614648,5.178823147440152e-05
2019-04-01,2019,4,1,0,3.892493987223133e-05,0.0
2019-04-03,2019,4,3,2,4.738564174815582e-05,5.638099758572165e-06
2019-04-04,2019,4,4,3,0.0001178503298433,0.0
2019-04-05,2019,4,5,4,7.508756243623793e-05,0.0
2019-04-07,2019,4,7,6,0.0001076102042772,4.38342107862056e-05
2019-04-08,2019,4,8,0,8.33454762764461e-05,1.7622361729969578e-05
2019-04-10,2019,4,10,2,0.000226319099393,6.821788090275463e-05
2019-04-11,2019,4,11,3,0.0001452579169137,7.117572017477316e-05
2019-04-12,2019,4,12,4,0.0001318057400486,7.446579192593971e-05
2019-04-13,2019,4,13,5,0.0001910745221327,9.504712707143042e-05
2019-04-14,2019,4,14,6,8.928515934860317e-05,2.033482930579034e-05
2019-04-15,2019,4,15,0,0.0001549604659748,4.019211633127525e-05
2019-04-16,2019,4,16,1,0.0001685587163112,5.860716812473683e-05
2019-04-17,2019,4,17,2,0.0002024098651883,6.90562643965586e-05
2019-04-18,2019,4,18,3,0.0001476698942097,7.053196464390477e-05
2019-04-19,2019,4,19,4,5.461645068754486e-05,1.480148071844397e-05
2019-04-20,2019,4,20,5,8.96590860049134e-05,2.096528919553593e-05
2019-04-21,2019,4,21,6,8.49775281102661e-05,2.572097019486962e-05
2019-04-22,2019,4,22,0,0.000155735713628,3.9463893708180375e-05
2019-04-23,2019,4,23,1,0.0001364528492087,6.746222125533003e-05
2019-04-25,2019,4,25,3,0.0001360017798973,6.077166618518607e-05
2019-04-26,2019,4,26,4,0.000126037238663,3.2604852359321106e-05
2019-04-27,2019,4,27,5,9.530807838567876e-05,2.216941930746467e-05
2019-04-30,2019,4,30,1,0.0001107252983123,4.670876472479271e-05
2019-05-01,2019,5,1,2,9.152089426776336e-05,3.0361641210741323e-05
2019-05-02,2019,5,2,3,0.0001151104184047,2.544176719503485e-05
2019-05-07,2019,5,7,1,3.5110199351018265e-05,1.3122759406562435e-05
2019-05-08,2019,5,8,2,0.0001000681204033,5.032043205687154e-05
2019-05-09,2019,5,9,3,8.747518921062564e-05,4.098643132923312e-05
2019-05-10,2019,5,10,4,0.0001847762468448,6.80665405195767e-05
2019-05-11,2019,5,11,5,7.541434545005869e-05,4.824986650223325e-05
2019-05-12,2019,5,12,6,4.036336079605209e-05,2.590631007098014e-06
2019-05-13,2019,5,13,0,5.0571023434578335e-05,2.1045022859532886e-05
2019-05-14,2019,5,14,1,0.0002370216807064,0.0001194488302346
2019-05-15,2019,5,15,2,5.199611296782628e-05,1.3903673964627726e-06
2019-05-18,2019,5,18,5,0.0001576838711172,6.088395788064578e-05
2019-05-19,2019,5,19,6,9.80018720265486e-05,1.9077403985941905e-05
2019-05-20,2019,5,20,0,0.0001035735337328,2.860623233399139e-05
2019-05-21,2019,5,21,1,0.0001235191405424,4.224374167739819e-05
2019-05-22,2019,5,22,2,0.000156511000965,3.844326140738397e-05
2019-05-23,2019,5,23,3,0.0001574007295825,6.391897087782519e-05
2019-05-24,2019,5,24,4,0.0001095903168056,3.4812486895770465e-05
2019-05-25,2019,5,25,5,0.0001113506668602,2.9589263153097075e-05
2019-05-26,2019,5,26,6,5.879993442676932e-05,8.236644250626826e-06
2019-05-27,2019,5,27,0,0.0001443737131211,6.457632250097258e-05
2019-05-28,2019,5,28,1,0.0001413490687869,3.116379994898391e-05
2019-05-29,2019,5,29,2,0.0001657896328122,5.664191531028627e-05
2019-05-30,2019,5,30,3,0.0001106356794238,2.781177863394922e-05
2019-06-05,2019,6,5,2,6.881433704188634e-05,1.603401531664528e-05
2019-06-06,2019,6,6,3,0.0001188624592032,0.0
2019-06-08,2019,6,8,5,5.995155130243176e-05,4.278941230757751e-06
2019-06-09,2019,6,9,6,0.0001000822944513,2.8895315008859225e-05
2019-06-10,2019,6,10,0,7.696064861747814e-05,2.0389371713567516e-05
2019-06-11,2019,6,11,1,7.613623768781307e-05,2.748972740526754e-06
2019-06-12,2019,6,12,2,6.1713122704532e-05,0.0
2019-06-14,2019,6,14,4,9.242710511163795e-05,1.1206268211647886e-05
2019-06-15,2019,6,15,5,0.0001511316794311,5.1192672023719727e-05
2019-06-16,2019,6,16,6,9.553255493229558e-05,2.426018578918484e-05
2019-06-17,2019,6,17,0,0.00012359272230335,4.057525175747526e-05
2019-06-18,2019,6,18,1,0.0001041743823896,1.5819293537392288e-05
2019-06-19,2019,6,19,2,8.97950183603633e-05,6.057079829161272e-06
2019-06-20,2019,6,20,3,0.0001260715838491,3.829829073626576e-05
2019-06-21,2019,6,21,4,0.0001284081043666,5.176361244538892e-05
2019-06-25,2019,6,25,1,4.312800949844095e-05,5.964856662851197e-06
2019-06-26,2019,6,26,2,0.0001126646190715,5.331679860708251e-05
2019-06-27,2019,6,27,3,0.0001207229373378,4.260260543291056e-05
2019-06-28,2019,6,28,4,7.863961218390614e-05,0.0
2019-06-29,2019,6,29,5,3.621129144448787e-05,0.0
2019-06-30,2019,6,30,6,5.726920270016424e-05,5.194913248226854e-07
2019-07-04,2019,7,4,3,0.0001082143746103,1.8627442712415186e-05
2019-07-05,2019,7,5,4,0.0001693250013908,6.571311822239703e-05
2019-07-06,2019,7,6,5,7.025703587613412e-05,1.96102533783591e-05
2019-07-07,2019,7,7,6,0.0001165516770959,4.604846103274262e-05
2019-07-08,2019,7,8,0,7.240442319688844e-05,1.684195646223394e-05
2019-07-09,2019,7,9,1,8.014996575602597e-05,2.2008824754546637e-05
2019-07-11,2019,7,11,3,7.13128611096181e-05,0.0
2019-07-13,2019,7,13,5,5.740415872254913e-05,0.0
2019-07-15,2019,7,15,0,8.055474654657716e-05,2.269180719282803e-05
2019-07-16,2019,7,16,1,9.56760385428116e-05,2.458919872605497e-05
2019-07-18,2019,7,18,3,7.604779828639578e-05,6.812395330904092e-06
2019-07-19,2019,7,19,4,4.621232437784784e-05,0.0
2019-07-21,2019,7,21,6,6.843745502151223e-05,1.281951368891441e-05
2019-07-22,2019,7,22,0,9.651795919652316e-05,3.092571315057827e-05
2019-07-23,2019,7,23,1,7.67217119036149e-05,1.2465076704768053e-05
2019-07-27,2019,7,27,5,0.0001032158542347,3.442152499056111e-05
2019-07-28,2019,7,28,6,8.060804012640486e-05,1.9120330490768104e-05
2019-07-29,2019,7,29,0,5.68291715966885e-05,1.174113765902335e-05
2019-07-30,2019,7,30,1,3.6370605170411774e-05,0.0
2019-07-31,2019,7,31,2,8.132466265027961e-05,2.5181435236421283e-05
2019-08-01,2019,8,1,3,0.0001811966338853,8.296326446802646e-05
2019-08-02,2019,8,2,4,0.0001758489569673,9.686626264084878e-05
2019-08-03,2019,8,3,5,0.0001627973665515,0.0001027566731651
2019-08-04,2019,8,4,6,5.580383285258861e-05,1.1187841234174452e-05
2019-08-05,2019,8,5,0,8.46709369767159e-05,9.563663154545788e-06
2019-08-06,2019,8,6,1,6.990287031485242e-05,1.282692428007102e-05
2019-08-07,2019,8,7,2,4.216583192486779e-05,1.6983619104485773e-05
2019-08-08,2019,8,8,3,0.0001706283394143,9.047085406303392e-05
2019-08-09,2019,8,9,4,0.0001849725367193,8.20856544971332e-05
2019-08-10,2019,8,10,5,6.407935818587267e-05,2.115188323314952e-05
2019-08-11,2019,8,11,6,1.9449176761554557e-05,5.891766137806827e-05
2019-08-12,2019,8,12,0,0.000138298598225,5.571070619383532e-05
2019-08-13,2019,8,13,1,0.0001420715037338,5.134056974549428e-05
2019-08-14,2019,8,14,2,0.0001342716022889,3.807840429024061e-05
2019-08-15,2019,8,15,3,9.758579339053468e-05,5.614948200263665e-05
2019-08-16,2019,8,16,4,0.0001672785670977,4.000609748840773e-05
2019-08-17,2019,8,17,5,7.288677469730889e-05,2.449822657206551e-05
2019-08-18,2019,8,18,6,8.694524938237935e-05,0.0
2019-08-19,2019,8,19,0,4.008556425105781e-05,2.6802358285768897e-05
2019-08-20,2019,8,20,1,0.00010567909790291515,2.761042996045823e-05
2019-08-23,2019,8,23,4,9.404403340629704e-05,6.581822085022943e-05
2019-08-24,2019,8,24,5,0.0001444997543542,4.031850077850477e-05
2019-08-25,2019,8,25,6,0.0001159105638284,7.528235608427929e-06
2019-08-26,2019,8,26,0,0.0001701568502624,3.4580986448175495e-05
2019-08-27,2019,8,27,1,8.88685424779618e-05,4.7727334813902845e-05
2019-08-28,2019,8,28,2,0.0001011308983029,9.516705448367982e-05
2019-08-29,2019,8,29,3,0.0002040549562652,0.0001499339608785
2019-08-30,2019,8,30,4,0.0002328747887916,5.079107622569098e-05
2019-08-31,2019,8,31,5,0.0001365247742199,4.557103178094679e-05
2019-09-01,2019,9,1,6,0.0001028605515921,4.477705429237305e-05
2019-09-02,2019,9,2,0,9.91879757270612e-05,4.760882687676657e-05
2019-09-03,2019,9,3,1,0.0001203496371099,8.646725313056497e-06
2019-09-05,2019,9,5,3,6.634153048034846e-05,1.9657641145218224e-05
2019-09-08,2019,9,8,6,0.0001092461563238,0.0001264492026234
2019-09-09,2019,9,9,0,0.0001958572518829,3.4307555159306454e-05
2019-09-12,2019,9,12,3,0.0001926246368511,1.8295312142112295e-05
2019-09-13,2019,9,13,4,9.469081801241906e-05,4.308800137918794e-05
2019-09-15,2019,9,15,6,0.0001013631001633,6.130340528405076e-05
2019-09-17,2019,9,17,1,0.0002020710465656,1.2426463832610884e-05
2019-09-18,2019,9,18,2,7.972670501157714e-05,0.0
2019-09-19,2019,9,19,3,0.0001172362608485,0.000109071290086
2019-09-20,2019,9,20,4,0.0002089842199484,4.067203603166073e-05
2019-09-21,2019,9,21,5,8.137377720978084e-05,2.3499497306421114e-05
2019-09-22,2019,9,22,6,5.481785083837537e-05,0.0001458887366242
2019-09-23,2019,9,23,0,0.0002539783521672,1.9091774855870487e-05
2019-09-24,2019,9,24,1,0.0001273106233977,2.284322910055424e-05
2019-09-26,2019,9,26,3,8.592691063152359e-05,4.0234301798839874e-05
2019-09-27,2019,9,27,4,0.0001197079358274,9.815804822523532e-05
2019-09-30,2019,9,30,0,0.0001921827079093,3.7607983090239065e-05
2019-10-01,2019,10,1,1,0.0001506843733751,4.092611780381594e-05
2019-10-02,2019,10,2,2,0.0001316104754756,3.937989320751081e-05
2019-10-03,2019,10,3,3,0.0001095843585815,0.0001179278075663
2019-10-04,2019,10,4,4,0.000242930972266,5.325533300954605e-05
2019-10-05,2019,10,5,5,0.0001230820409032,3.714969685097748e-05
2019-10-06,2019,10,6,6,9.57553150737068e-05,2.0798526995731836e-05
2019-10-07,2019,10,7,0,4.916120612606268e-05,2.8237665715237697e-05
2019-10-09,2019,10,9,2,9.247144860142104e-05,6.84824863579894e-05
2019-10-10,2019,10,10,3,0.0001220026478079,2.4987060760036e-05
2019-10-11,2019,10,11,4,9.21782867620744e-05,3.643007692818779e-05
2019-10-13,2019,10,13,6,0.0001170694944856,4.0423242909616096e-05
2019-10-14,2019,10,14,0,0.0001386408176591,0.000133083707558
2019-10-15,2019,10,15,1,0.000289697171727,6.902734593199087e-06
2019-10-19,2019,10,19,5,1.653963980371071e-05,7.300690702683274e-05
2019-10-21,2019,10,21,0,0.0002488094357585,2.152618494033997e-05
2019-10-23,2019,10,23,2,8.154818589884337e-05,2.8610490966184387e-05
2019-10-30,2019,10,30,2,0.0001386758076141,1.720050629529039e-05
2019-10-31,2019,10,31,3,6.542914073506603e-05,0.0002170731145632
2019-11-01,2019,11,1,4,0.0003608360841827,7.855818227050987e-05
2019-11-04,2019,11,4,0,0.0001901679385211,2.2479225875713088e-05
2019-11-05,2019,11,5,1,0.0001209494860707,9.387481506775494e-05
2019-11-06,2019,11,6,2,0.0002424588754139,9.34846229946637e-05
2019-11-07,2019,11,7,3,0.0001879128403056,3.748843200969499e-05
2019-11-08,2019,11,8,4,0.00010707263463054506,4.3786977598412666e-05
2019-11-09,2019,11,9,5,0.0001327208410374,4.3837646195164286e-05
2019-11-10,2019,11,10,6,0.0001137419220981,8.32345845144987e-05
2019-11-11,2019,11,11,0,0.0001475068450891,7.566458410990098e-05
2019-11-12,2019,11,12,1,0.000259036036851,7.831055029117898e-06
2019-11-13,2019,11,13,2,6.078868932859824e-05,2.4124701330474623e-05
2019-11-15,2019,11,15,4,0.0001567124661562,2.2419410140805698e-06
2019-11-16,2019,11,16,5,0.0001381538357094,6.030346138700366e-05
2019-11-17,2019,11,17,6,0.0001525581880515,6.449687534974386e-05
2019-11-18,2019,11,18,0,0.0002174396213186,0.0001844536421815
2019-11-20,2019,11,20,2,0.0002393047336837,5.671602790250656e-05
2019-11-21,2019,11,21,3,0.0001331257557068,0.0001708183720865
2019-11-22,2019,11,22,4,0.0002923257968841,0.0001257367519189
2019-11-23,2019,11,23,5,0.0002678223819919,6.454518288082554e-05
2019-11-24,2019,11,24,6,0.00015247560929745,8.987515785849025e-05
2019-11-25,2019,11,25,0,0.0003940840804188,0.0001072725957591
2019-11-26,2019,11,26,1,0.000149292189291,9.580635486799555e-05
2019-11-27,2019,11,27,2,0.0002873795551511,9.015508742699696e-05
2019-11-28,2019,11,28,3,0.000226249135249,0.0002900780396283
