Fecha_datetime,Year,Month,Day,DOW,NO2_trop_mean,NO2_trop_std
2018-11-13,2018,11,13,1,1.6636377040413208e-05,2.450570606800127e-05
2018-11-14,2018,11,14,2,3.908436244333607e-05,1.9139679354365607e-05
2018-11-15,2018,11,15,3,7.542359592315063e-05,1.0031904655516718e-05
2018-11-16,2018,11,16,4,6.628241755192674e-05,2.298309308358059e-05
2018-11-18,2018,11,18,6,2.43020730586992e-05,3.792762797673711e-05
2018-11-19,2018,11,19,0,6.294343316373173e-05,3.1257982156004206e-05
2018-11-20,2018,11,20,1,0.0001242118597904,1.6417788002869058e-05
2018-11-21,2018,11,21,2,8.481239569834044e-05,3.1288926432039586e-05
2018-11-24,2018,11,24,5,4.513273418699388e-05,9.116247793373992e-06
2018-11-25,2018,11,25,6,9.963850999159256e-05,5.738424170274997e-05
2018-11-28,2018,11,28,2,7.490373718765136e-05,1.207841680883868e-05
2018-11-30,2018,11,30,4,0.0002142030169556,1.3406841280460734e-05
2018-12-02,2018,12,2,6,3.9094167724476643e-05,4.155418560197524e-05
2018-12-03,2018,12,3,0,5.9704317506033166e-05,4.872715590131109e-05
2018-12-04,2018,12,4,1,0.0001323414794843,2.9234671530840004e-05
2018-12-05,2018,12,5,2,0.0001030797982464,8.058226031690369e-05
2018-12-06,2018,12,6,3,7.997346340157489e-05,5.230936582977966e-05
2018-12-07,2018,12,7,4,0.0002721218037939,7.494783689414293e-06
2018-12-08,2018,12,8,5,4.189486024598677e-05,6.746897786129037e-06
2018-12-12,2018,12,12,2,4.870294358494863e-05,6.725073670633711e-05
2018-12-14,2018,12,14,4,4.548464653140361e-05,1.6455585737438232e-05
2018-12-15,2018,12,15,5,0.0001610713775582,1.0623370968519476e-05
2018-12-16,2018,12,16,6,5.2195051137733057e-05,3.834254780860072e-05
2018-12-18,2018,12,18,1,4.444043192104178e-05,1.807818954045233e-05
2018-12-19,2018,12,19,2,0.0001046255255177,2.9035666855950765e-05
2018-12-21,2018,12,21,4,5.825517074403216e-05,3.037979024480841e-05
2018-12-22,2018,12,22,5,8.187871657224392e-05,1.767107581583327e-05
2018-12-23,2018,12,23,6,7.896602205064037e-05,1.1765155924062727e-05
2018-12-24,2018,12,24,0,4.897998081820077e-05,2.7149461579682964e-05
2018-12-25,2018,12,25,1,5.608016489278442e-05,1.6024785197859133e-05
2018-12-26,2018,12,26,2,9.680182366212732e-05,2.053507599000953e-05
2018-12-28,2018,12,28,4,4.858870734019423e-05,2.174406192814788e-05
2018-12-29,2018,12,29,5,6.790577970270562e-05,1.0415118238044583e-05
2018-12-30,2018,12,30,6,3.232070668193572e-05,
2018-12-31,2018,12,31,0,4.846149034633188e-05,
2019-01-03,2019,1,3,3,7.665517681045651e-05,2.6215114923364305e-05
2019-01-04,2019,1,4,4,0.0001244267359342,4.610610345873509e-05
2019-01-05,2019,1,5,5,5.337610802938413e-05,1.3878802561595169e-05
2019-01-08,2019,1,8,1,7.441597713063267e-05,2.0496940816027275e-05
2019-01-11,2019,1,11,4,9.689252739542988e-05,3.870091291851245e-05
2019-01-12,2019,1,12,5,5.175300576881366e-05,1.5471198157744958e-05
2019-01-14,2019,1,14,0,5.558542404789058e-05,1.1455278194085452e-05
2019-01-16,2019,1,16,2,0.0001567791307478,9.9353786761387e-05
2019-01-18,2019,1,18,4,2.6269510271959007e-05,0.0
2019-01-19,2019,1,19,5,5.770096923966945e-05,2.754148197429268e-05
2019-01-20,2019,1,20,6,3.5865920431777965e-05,6.50201741337048e-06
2019-01-21,2019,1,21,0,7.821066739899066e-05,2.648549062875364e-05
2019-01-22,2019,1,22,1,9.81125294163289e-05,2.384315753587873e-05
2019-01-23,2019,1,23,2,6.958973051068698e-05,2.5813658979167005e-05
2019-01-24,2019,1,24,3,5.445267467292294e-05,1.4406201509688114e-05
2019-01-27,2019,1,27,6,7.426375113017044e-05,3.212904840035623e-05
2019-01-29,2019,1,29,1,5.306892925600277e-05,1.2352477715238352e-05
2019-01-30,2019,1,30,2,8.885761995792893e-05,7.787408575031697e-06
2019-01-31,2019,1,31,3,0.0001130851064614,3.488322727803604e-05
2019-02-03,2019,2,3,6,5.5343737242028434e-05,1.303422122174009e-05
2019-02-04,2019,2,4,0,0.00014120977909739998,4.4537563170855406e-05
2019-02-05,2019,2,5,1,7.494611787860866e-05,2.382643391090096e-05
2019-02-06,2019,2,6,2,6.561227606857384e-05,1.778653631805453e-05
2019-02-07,2019,2,7,3,0.0001013345592835,3.624723916549374e-05
2019-02-08,2019,2,8,4,0.0001997484001639,6.712413295314364e-05
2019-02-09,2019,2,9,5,9.52237868025781e-05,4.195214696885815e-05
2019-02-10,2019,2,10,6,6.158669937523752e-05,1.590364954548864e-05
2019-02-11,2019,2,11,0,4.897540693578754e-05,4.395505792944784e-06
2019-02-12,2019,2,12,1,5.15280419847684e-05,1.8151625576509163e-05
2019-02-13,2019,2,13,2,8.80913380524081e-05,3.338876045540192e-05
2019-02-15,2019,2,15,4,0.0002158679480332,5.8739088382935615e-05
2019-02-16,2019,2,16,5,7.582250884858461e-05,1.892617905606509e-05
2019-02-17,2019,2,17,6,5.573319227772398e-05,2.061953000146e-05
2019-02-18,2019,2,18,0,0.0001041585525426,3.253108774643823e-05
2019-02-19,2019,2,19,1,0.000101206622185,1.915680689954704e-05
2019-02-20,2019,2,20,2,8.332830276343392e-05,2.1272242624752394e-05
2019-02-21,2019,2,21,3,0.0001807759949485,5.903780529730129e-05
2019-02-22,2019,2,22,4,0.000306008945613,9.69990407894936e-05
2019-02-24,2019,2,24,6,2.708576175791677e-05,0.0
2019-02-26,2019,2,26,1,5.852174618163097e-05,1.65136156511639e-05
2019-02-27,2019,2,27,2,9.2094109809568e-05,3.283823384449301e-05
2019-02-28,2019,2,28,3,0.0002939243042067,0.0001144113144249
2019-03-01,2019,3,1,4,8.287548803850968e-05,2.3208083349981013e-05
2019-03-02,2019,3,2,5,6.473601880540755e-05,1.968519422124761e-05
2019-03-03,2019,3,3,6,3.42611045313151e-05,8.27523026849137e-06
2019-03-05,2019,3,5,1,7.692418953088374e-05,3.0153897061533584e-05
2019-03-06,2019,3,6,2,0.0001225790882346,4.654039242555872e-05
2019-03-07,2019,3,7,3,0.0001685551904305,6.66381057148445e-05
2019-03-08,2019,3,8,4,4.3589854108364566e-05,1.2208433793509308e-05
2019-03-09,2019,3,9,5,5.8453224482946105e-05,0.0
2019-03-10,2019,3,10,6,6.028568292683819e-05,1.850338049862025e-05
2019-03-11,2019,3,11,0,3.99823601881889e-05,8.172620797683915e-06
2019-03-13,2019,3,13,2,3.896830357118441e-05,4.7186417014312e-06
2019-03-14,2019,3,14,3,6.097190691525331e-05,2.6868382431609954e-05
2019-03-17,2019,3,17,6,7.724570803938177e-05,2.275147562220433e-05
2019-03-18,2019,3,18,0,7.317914820704868e-05,2.5213790878470624e-05
2019-03-20,2019,3,20,2,4.46328158026712e-05,1.4567166788042947e-05
2019-03-21,2019,3,21,3,0.0004263464637203,9.82096147791138e-05
2019-03-22,2019,3,22,4,0.0002328174484976,2.0921937568114195e-05
2019-03-23,2019,3,23,5,8.083268756738946e-05,2.7325963106371723e-05
2019-03-24,2019,3,24,6,2.3039257939672098e-05,0.0
2019-03-25,2019,3,25,0,6.549887626706145e-05,2.9599548551509598e-05
2019-03-26,2019,3,26,1,1.8681599613046277e-05,0.0
2019-03-27,2019,3,27,2,6.20299550113186e-05,1.832008356535609e-05
2019-03-28,2019,3,28,3,9.03021282871462e-05,2.8068349425414347e-05
2019-03-29,2019,3,29,4,8.537837213535267e-05,2.3789553044116835e-05
2019-03-30,2019,3,30,5,0.00011855280683136426,3.9670684190745486e-05
2019-03-31,2019,3,31,6,5.702471780394725e-05,2.1585865385361692e-05
2019-04-03,2019,4,3,2,0.000126159980074,5.464596839326032e-05
2019-04-05,2019,4,5,4,7.95814299558002e-05,2.4521138924314267e-05
2019-04-06,2019,4,6,5,0.0001916134564442,4.344717424236019e-05
2019-04-07,2019,4,7,6,0.0001096196243062,3.6637682473679175e-05
2019-04-08,2019,4,8,0,0.000453344971119,0.0001522334590115
2019-04-09,2019,4,9,1,7.314013728162213e-05,2.1380191992823307e-05
2019-04-10,2019,4,10,2,0.0001989539777767,7.535115834219903e-05
2019-04-11,2019,4,11,3,5.207366858937552e-05,2.3524864105767297e-05
2019-04-12,2019,4,12,4,0.0002405079023598,9.491481582601432e-05
2019-04-13,2019,4,13,5,0.0001032526903432,2.5010815819398903e-05
2019-04-14,2019,4,14,6,7.143459865033535e-05,2.2295214147975414e-05
2019-04-16,2019,4,16,1,0.0001171260020342,3.9184135936683225e-05
2019-04-17,2019,4,17,2,0.0001008706740779,3.056086867289266e-05
2019-04-18,2019,4,18,3,0.0001685713400708,2.2212492704279177e-05
2019-04-19,2019,4,19,4,9.100498924234928e-05,1.460502271722932e-05
2019-04-20,2019,4,20,5,7.357966061399104e-05,2.2843183946896938e-05
2019-04-21,2019,4,21,6,0.0001274882129414,3.7127128502284624e-05
2019-04-22,2019,4,22,0,0.0001550259386185,4.707873363494815e-05
2019-04-23,2019,4,23,1,0.0002179832811086,6.150220873657014e-05
2019-04-27,2019,4,27,5,7.041871140245348e-05,7.669532739888089e-13
2019-04-28,2019,4,28,6,7.401091749228495e-05,1.7521818070286846e-05
2019-04-29,2019,4,29,0,2.937808085683445e-05,2.3664837575572515e-06
2019-05-01,2019,5,1,2,8.032613009549371e-05,2.030068438664865e-05
2019-05-02,2019,5,2,3,4.723888559965417e-05,0.0
2019-05-03,2019,5,3,4,8.244727139947109e-05,3.4917369521796216e-05
2019-05-04,2019,5,4,5,6.370533191945015e-05,1.5328016475318844e-05
2019-05-06,2019,5,6,0,0.0001330021454084,4.030842755411991e-05
2019-05-07,2019,5,7,1,9.348893728327784e-05,4.061518914768741e-05
2019-05-08,2019,5,8,2,0.0001185513228295,4.4613474387398336e-05
2019-05-10,2019,5,10,4,3.993566331903939e-05,1.0746346991587578e-05
2019-05-11,2019,5,11,5,9.015469825801245e-05,2.306968340755695e-05
2019-05-12,2019,5,12,6,0.0001051581725516,2.837146399598971e-05
2019-05-13,2019,5,13,0,0.0001114941998407,3.4512512580024525e-05
2019-05-14,2019,5,14,1,0.0001321231645783,5.803175943788315e-05
2019-05-15,2019,5,15,2,7.650108623579028e-05,3.0380817262394204e-05
2019-05-16,2019,5,16,3,7.573522818435252e-05,2.041862146981865e-05
2019-05-17,2019,5,17,4,9.757898308390566e-05,2.332848165740136e-05
2019-05-18,2019,5,18,5,0.0001369785229722,3.015239988968908e-05
2019-05-19,2019,5,19,6,4.7749944886606186e-05,1.4193649318957356e-05
2019-05-22,2019,5,22,2,6.927584311356181e-05,4.857629377502268e-06
2019-05-23,2019,5,23,3,0.0002490917493392,6.620557418102172e-05
2019-05-24,2019,5,24,4,0.0001908599228047,5.975679864312511e-05
2019-05-28,2019,5,28,1,0.0001942821021173,3.129219792048524e-05
2019-05-31,2019,5,31,4,0.0001188107542015,5.858628273233846e-05
2019-06-01,2019,6,1,5,0.0001218993366486146,2.7362515402657632e-05
2019-06-02,2019,6,2,6,0.0001299333388174,5.567971793718632e-05
2019-06-03,2019,6,3,0,0.0002012366810134,5.8903326063780205e-05
2019-06-04,2019,6,4,1,9.389467563729612e-05,2.770809661164115e-05
2019-06-07,2019,6,7,4,9.825113874705107e-05,2.7726866820276936e-05
2019-06-08,2019,6,8,5,0.0001228604855446,3.74255791861148e-05
2019-06-09,2019,6,9,6,6.706089181566236e-05,1.3992300548933086e-05
2019-06-19,2019,6,19,2,7.546534076431489e-05,2.03678186858438e-05
2019-06-20,2019,6,20,3,0.0001827109439521,6.158066097661237e-05
2019-06-22,2019,6,22,5,0.0002923283055823,0.0001454483259661
2019-06-25,2019,6,25,1,5.534596454130639e-05,1.3724352798860615e-05
2019-06-27,2019,6,27,3,0.0001256634453494,3.400523859924806e-05
2019-07-01,2019,7,1,0,0.0001385323167721,4.18098296170259e-05
2019-07-03,2019,7,3,2,6.0797258081447185e-05,1.5899232809118305e-05
2019-07-04,2019,7,4,3,8.96503276208214e-05,2.939395442063593e-05
2019-07-05,2019,7,5,4,6.624210921420178e-05,2.579423503499364e-05
2019-07-06,2019,7,6,5,0.0002306279792382,6.168013122320962e-05
2019-07-07,2019,7,7,6,0.0001743434447036,5.8196480906235024e-05
2019-07-08,2019,7,8,0,0.000188569154865,3.769583502452853e-05
2019-07-09,2019,7,9,1,0.0001905842524904,5.479512799689488e-05
2019-07-12,2019,7,12,4,9.076592198378197e-05,2.7767186577497125e-05
2019-07-13,2019,7,13,5,0.0001877586075352,5.654437025823565e-05
2019-07-14,2019,7,14,6,0.0002285760104688,8.01121566069e-05
2019-07-15,2019,7,15,0,0.0001083490267325,2.9599907448356714e-05
2019-07-16,2019,7,16,1,0.0001193585720059,3.274199999307893e-05
2019-07-17,2019,7,17,2,0.0001365834465873,3.935970244984066e-05
2019-07-19,2019,7,19,4,0.00024984042483409995,7.5493787958187e-05
2019-07-24,2019,7,24,2,0.000276649283478,0.0
2019-07-27,2019,7,27,5,0.0003621560487794,0.0001382819507982
2019-07-28,2019,7,28,6,1.50442814741145e-05,3.312050694655203e-06
2019-07-30,2019,7,30,1,0.00032115995790899996,4.1907310674901146e-05
2019-07-31,2019,7,31,2,0.0001101122647927,2.4907915387280597e-05
2019-08-01,2019,8,1,3,5.705947821322407e-05,1.771827659158505e-05
2019-08-02,2019,8,2,4,6.397862302184592e-05,1.965672822237584e-05
2019-08-03,2019,8,3,5,0.0001129384056043,3.1282942089464656e-05
2019-08-04,2019,8,4,6,6.256905844022963e-05,1.9635326019377e-05
2019-08-05,2019,8,5,0,9.72128988499722e-05,2.7152078139606368e-05
2019-08-06,2019,8,6,1,0.0001264521911052,2.942378416624164e-05
2019-08-10,2019,8,10,5,0.0001022669587144654,2.4196317944466494e-05
2019-08-11,2019,8,11,6,0.0001199712085123,3.282035270142578e-05
2019-08-13,2019,8,13,1,6.015897563398991e-05,2.0296349475095327e-05
2019-08-14,2019,8,14,2,9.154985901346258e-05,2.5043605038809903e-05
2019-08-15,2019,8,15,3,0.0002457485807122,4.655133756948957e-05
2019-08-16,2019,8,16,4,0.0004171104207323,0.0001118689512264
2019-08-17,2019,8,17,5,5.459714475762712e-05,1.4108098978642674e-05
2019-08-19,2019,8,19,0,0.0002423043406407,9.09403859192474e-05
2019-08-20,2019,8,20,1,0.0002168501980375,8.260053737611632e-05
2019-08-21,2019,8,21,2,0.0001733109211208,2.5844795525068385e-05
2019-08-22,2019,8,22,3,0.000491052168471,0.0001680569975552
2019-08-23,2019,8,23,4,0.000208362930661,5.6176634543177584e-05
2019-08-24,2019,8,24,5,8.183559030053827e-05,1.6318814761489537e-05
2019-08-27,2019,8,27,1,0.0001030078880643,3.2796184554377845e-05
2019-08-29,2019,8,29,3,0.0001129610900534,0.0
2019-08-31,2019,8,31,5,0.0001510525693645,4.3633527125773167e-05
2019-09-01,2019,9,1,6,4.138717364189765e-05,8.003916334264236e-06
2019-09-02,2019,9,2,0,7.319628953141598e-05,2.2792915838998173e-05
2019-09-03,2019,9,3,1,7.987766281343473e-05,2.5517526666937743e-05
2019-09-04,2019,9,4,2,9.873970186029028e-05,3.306204805176076e-05
2019-09-05,2019,9,5,3,6.187640721259161e-05,1.9943072415249953e-05
2019-09-08,2019,9,8,6,0.0001038290709695,2.844363067048403e-05
2019-09-12,2019,9,12,3,0.0001249800031568,5.826590879123961e-05
2019-09-13,2019,9,13,4,0.000422155362359,0.0002007144176705
2019-09-14,2019,9,14,5,8.625333368536084e-05,2.4970669856382988e-05
2019-09-15,2019,9,15,6,0.0001503899792749,3.4158193182882465e-05
2019-09-16,2019,9,16,0,0.00012038536492324999,2.965229625038988e-05
2019-09-17,2019,9,17,1,8.497685518754427e-05,1.8631875253649148e-05
2019-09-18,2019,9,18,2,0.0002897183943131,8.940649993691769e-05
2019-09-19,2019,9,19,3,0.0001504188843429,0.0
2019-09-20,2019,9,20,4,8.20381852598904e-05,2.2380791678035213e-05
2019-09-21,2019,9,21,5,5.9370938222293634e-05,1.0468256466798e-05
2019-09-22,2019,9,22,6,5.024203974983836e-05,9.883002417836048e-06
2019-09-23,2019,9,23,0,0.0001653707731747,2.100388043580554e-12
2019-09-24,2019,9,24,1,0.0004272867040728,0.0001355028548726
2019-09-25,2019,9,25,2,0.0001392874527278,4.746740332574263e-05
2019-09-26,2019,9,26,3,0.0001729091651635,7.112720792151971e-05
2019-09-27,2019,9,27,4,0.00011188061673677968,8.83324415569704e-06
2019-09-28,2019,9,28,5,6.294640619610154e-05,1.1231102739552303e-05
2019-09-29,2019,9,29,6,4.537997054408213e-05,1.1834313398649989e-05
2019-10-05,2019,10,5,5,6.140465232389256e-05,1.7617038946858977e-05
2019-10-06,2019,10,6,6,6.163340224019793e-05,1.4714381250236288e-05
2019-10-07,2019,10,7,0,0.00010810974390855,3.6466329671753675e-05
2019-10-08,2019,10,8,1,7.578580950543697e-05,2.819653390039675e-05
2019-10-09,2019,10,9,2,0.0001698979191327,3.2606158175513275e-05
2019-10-13,2019,10,13,6,2.3140785168338097e-05,4.898155323190092e-06
2019-10-18,2019,10,18,4,5.636885256110165e-05,1.131100199911078e-05
2019-10-19,2019,10,19,5,0.0002133241646334,7.481080248195319e-05
2019-10-21,2019,10,21,0,0.0002031509886406,4.469051882694913e-05
2019-10-22,2019,10,22,1,7.15887825049573e-05,2.245905335394864e-05
2019-10-23,2019,10,23,2,5.97339764122306e-05,1.8436142104414666e-05
2019-10-24,2019,10,24,3,7.03744800536605e-05,2.5263063902611056e-05
2019-10-25,2019,10,25,4,8.738880989538406e-05,2.6971150950892217e-05
2019-10-26,2019,10,26,5,5.173168026287423e-05,1.403526244847169e-05
2019-10-29,2019,10,29,1,6.661676796591588e-05,1.8615664116826992e-05
2019-10-31,2019,10,31,3,7.382280017378534e-05,2.423288483602689e-05
2019-11-02,2019,11,2,5,5.698843735783098e-05,1.8776204266077575e-05
2019-11-03,2019,11,3,6,6.479998631793985e-05,1.3299265877460326e-05
2019-11-05,2019,11,5,1,0.0001871177076186,9.01528265145244e-05
2019-11-06,2019,11,6,2,8.213842605856406e-05,1.5965057361084595e-05
2019-11-07,2019,11,7,3,8.809390612110982e-05,3.2387862270471225e-05
2019-11-08,2019,11,8,4,6.690109649711225e-05,2.325032307279523e-05
2019-11-09,2019,11,9,5,5.0559765672077954e-05,1.356672994569018e-05
2019-11-10,2019,11,10,6,3.935252629302737e-05,1.0418827425974704e-05
2019-11-12,2019,11,12,1,0.0001468450376038,5.981193747067703e-05
2019-11-13,2019,11,13,2,8.841902591369665e-05,6.450560801018492e-06
2019-11-14,2019,11,14,3,4.8867850170283164e-05,1.3526061919222912e-05
2019-11-15,2019,11,15,4,0.0001785514899142,5.899336162221058e-05
2019-11-17,2019,11,17,6,6.270544756640966e-05,1.8054627677834327e-05
2019-11-18,2019,11,18,0,7.058196732030896e-05,6.140005023117149e-06
2019-11-19,2019,11,19,1,0.00012729339908165,3.9306094443157775e-05
2019-11-20,2019,11,20,2,0.000163082125827,4.69097090827345e-05
2019-11-21,2019,11,21,3,0.0001340175776917,3.761618652125903e-05
2019-11-22,2019,11,22,4,4.472290425368391e-05,1.5011435807453114e-05
2019-11-23,2019,11,23,5,4.4263650873082176e-05,1.549149551799585e-05
2019-11-24,2019,11,24,6,3.203099783204815e-05,8.576705535735538e-06
2019-11-27,2019,11,27,2,6.0771777304744135e-05,2.022196291681114e-05
2019-11-28,2019,11,28,3,0.0001180608606052,3.810886458011054e-05
2019-11-29,2019,11,29,4,0.0001007370444742,1.5477539379645326e-05
2019-11-30,2019,11,30,5,3.1861725135293674e-05,1.2544018148753854e-05
2019-12-01,2019,12,1,6,3.4803050117610086e-05,8.06992785133881e-06
2019-12-02,2019,12,2,0,0.0001609188042235,5.859154419153178e-05
2019-12-05,2019,12,5,3,6.256271991100939e-05,1.561460703578583e-05
2019-12-06,2019,12,6,4,8.299041597138454e-05,3.595167187210221e-05
2019-12-07,2019,12,7,5,6.14155983733845e-05,0.0
2019-12-08,2019,12,8,6,5.394197607310573e-05,2.1517118395576703e-05
2019-12-09,2019,12,9,0,0.0001331865247596,4.946656597656949e-05
2019-12-10,2019,12,10,1,8.900006321409164e-05,2.1971775513819493e-05
2019-12-11,2019,12,11,2,9.340072952916096e-05,2.362607264312417e-05
2019-12-12,2019,12,12,3,4.342177225898665e-05,1.3083233709907994e-05
2019-12-13,2019,12,13,4,0.0001912624028564,6.490563076553621e-05
2019-12-14,2019,12,14,5,9.043261537508886e-05,3.0748215771608206e-05
2019-12-16,2019,12,16,0,0.0001899672488526,6.05865938378292e-05
2019-12-17,2019,12,17,1,0.0001588786949003,8.405713720964073e-05
2019-12-18,2019,12,18,2,8.432488432325804e-05,2.6766820774111268e-05
2019-12-19,2019,12,19,3,0.0001683560659693,8.720072967951578e-05
2019-12-21,2019,12,21,5,2.391294641564831e-05,3.802216035560129e-06
2019-12-22,2019,12,22,6,2.7671502767434957e-05,6.5808718783490485e-06
2019-12-23,2019,12,23,0,0.0001643288022195,5.350572639956688e-05
2019-12-24,2019,12,24,1,6.193536416318886e-05,1.6519483403389213e-05
2019-12-26,2019,12,26,3,6.544757493134025e-05,1.6806156661652887e-05
2019-12-27,2019,12,27,4,8.0521156110022e-05,1.6244184649059053e-05
2019-12-29,2019,12,29,6,0.0001582320549956,5.366545011955165e-05
2020-01-02,2020,1,2,3,4.625170960535349e-05,1.354338557144108e-05
2020-01-03,2020,1,3,4,7.673718872763849e-05,2.490891555300289e-05
2020-01-04,2020,1,4,5,6.961337280535793e-05,2.422169530206056e-05
2020-01-06,2020,1,6,0,3.89989565698343e-05,6.244305478657176e-06
2020-01-07,2020,1,7,1,5.587036091457217e-05,1.5668820652126942e-05
