country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-05,1,2,2,3,6,-1
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-06,-1,2,1,3,10,-1
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-07,0,2,8,2,6,0
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-08,4,4,24,9,4,-1
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-09,-17,-11,-16,-24,-25,10
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-10,-1,2,3,3,8,-1
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-11,-1,2,3,1,6,-1
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-12,1,3,3,2,6,-1
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-13,0,7,1,3,5,0
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-14,-3,7,-3,0,3,-1
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-15,-4,2,-5,-2,1,-1
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-16,-23,-2,-22,-44,-63,15
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-17,-10,4,-12,-13,-6,3
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-18,-16,1,-17,-20,-13,8
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-19,-22,-3,-23,-25,-17,9
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-20,-27,-3,-25,-28,-17,11
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-21,-35,-9,-38,-31,-8,10
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-22,-37,-12,-41,-32,-9,8
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-23,-35,-16,-34,-39,-33,15
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-24,-39,-17,-38,-44,-40,17
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-25,-42,-19,-41,-47,-42,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-26,-44,-21,-43,-49,-44,20
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-27,-47,-20,-43,-50,-42,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-28,-47,-17,-47,-44,-20,14
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-29,-49,-21,-55,-46,-21,12
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-30,-43,-20,-43,-51,-46,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-03-31,-44,-18,-45,-53,-50,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-01,-48,-15,-49,-56,-53,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-02,-59,-17,-53,-57,-55,24
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-03,-67,-16,-53,-57,-53,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-04,-67,-16,-57,-52,-33,18
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-05,-69,-22,-61,-53,-32,14
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-06,-65,-23,-51,-59,-58,24
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-07,-63,-25,-53,-62,-61,25
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-08,-63,-23,-54,-61,-61,25
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-09,-70,-29,-62,-69,-73,29
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-10,-78,-40,-68,-76,-78,35
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-11,-74,-36,-67,-67,-52,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-12,-70,-36,-67,-59,-36,14
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-13,-63,-28,-54,-61,-58,24
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-14,-63,-26,-54,-62,-59,25
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-15,-61,-22,-54,-61,-59,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-16,-63,-25,-56,-63,-60,27
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-17,-65,-26,-57,-62,-57,29
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-18,-67,-30,-62,-58,-35,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-19,-67,-32,-65,-56,-31,14
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-20,-64,-31,-55,-62,-57,24
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-21,-66,-34,-61,-65,-59,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-22,-67,-33,-61,-65,-60,27
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-23,-70,-38,-63,-67,-61,29
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-24,-71,-36,-64,-66,-58,30
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-25,-70,-35,-66,-61,-38,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-26,-69,-36,-68,-59,-34,16
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-27,-67,-35,-59,-65,-59,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-28,-67,-35,-61,-66,-61,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-29,-66,-29,-61,-65,-61,28
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-04-30,-61,-23,-61,-62,-60,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-01,-72,-31,-66,-72,-72,34
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-02,-68,-28,-63,-60,-40,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-03,-68,-33,-67,-59,-33,15
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-04,-66,-30,-59,-64,-60,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-05,-68,-34,-64,-67,-64,28
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-06,-69,-35,-64,-67,-63,29
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-07,-69,-35,-64,-68,-64,30
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-08,-70,-36,-65,-67,-61,32
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-09,-69,-33,-68,-61,-41,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-10,-67,-37,-70,-60,-29,15
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-11,-69,-39,-64,-66,-61,27
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-12,-67,-35,-62,-67,-62,28
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-13,-67,-34,-62,-67,-62,29
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-14,-67,-33,-63,-66,-62,29
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-15,-66,-28,-62,-64,-59,30
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-16,-66,-28,-64,-58,-37,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-17,-67,-33,-67,-58,-31,16
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-18,-65,-31,-60,-63,-59,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-19,-66,-31,-61,-65,-61,28
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-20,-68,-30,-60,-65,-61,28
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-21,-70,-32,-62,-65,-62,29
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-22,-71,-31,-63,-64,-57,30
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-23,-70,-29,-64,-58,-34,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-24,-70,-34,-66,-57,-28,16
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-25,-67,-29,-58,-62,-58,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-26,-68,-31,-60,-65,-59,27
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-27,-69,-33,-61,-65,-59,28
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-28,-69,-32,-62,-65,-60,28
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-29,-68,-24,-60,-62,-55,29
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-30,-66,-22,-62,-55,-27,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-05-31,-68,-28,-67,-54,-21,14
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-01,-64,-20,-55,-59,-54,24
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-02,-65,-23,-56,-61,-57,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-03,-66,-25,-56,-61,-57,27
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-04,-67,-26,-57,-61,-57,27
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-05,-67,-24,-58,-61,-53,28
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-06,-66,-23,-60,-54,-27,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-07,-68,-30,-64,-54,-21,15
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-08,-65,-29,-57,-59,-54,24
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-09,-65,-29,-58,-62,-56,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-10,-63,-25,-54,-60,-55,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-11,-64,-26,-56,-61,-56,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-12,-65,-22,-55,-59,-51,27
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-13,-63,-19,-55,-52,-22,18
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-14,-64,-25,-57,-51,-14,13
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-15,-58,-19,-47,-55,-51,23
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-16,-59,-19,-48,-57,-53,24
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-17,-60,-19,-48,-57,-53,25
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-18,-61,-21,-50,-58,-54,25
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-19,-63,-19,-51,-56,-50,24
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-20,-62,-19,-55,-50,-20,17
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-21,-63,-25,-59,-49,-7,11
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-22,-62,-28,-55,-57,-54,23
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-23,-62,-27,-51,-59,-54,24
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-24,-61,-23,-52,-57,-53,25
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-25,-61,-23,-53,-57,-53,25
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-26,-62,-20,-50,-56,-49,26
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-27,-62,-19,-51,-49,-20,16
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-28,-63,-24,-53,-48,-11,12
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-29,-56,-21,-49,-54,-50,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-06-30,-52,-13,-45,-54,-51,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-01,-52,-13,-46,-53,-51,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-02,-53,-15,-45,-53,-52,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-03,-56,-15,-48,-52,-48,23
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-04,-56,-16,-51,-45,-18,15
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-05,-57,-22,-55,-44,-11,11
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-06,-53,-20,-46,-51,-50,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-07,-53,-19,-45,-54,-52,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-08,-52,-20,-46,-53,-51,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-09,-54,-24,-49,-53,-51,23
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-10,-54,-17,-45,-51,-47,23
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-11,-53,-17,-47,-44,-16,14
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-12,-55,-24,-52,-43,-9,11
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-13,-50,-20,-43,-51,-49,20
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-14,-47,-19,-44,-52,-51,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-15,-44,-12,-42,-50,-49,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-16,-46,-13,-41,-50,-50,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-17,-50,-15,-44,-50,-46,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-18,-49,-15,-45,-42,-15,13
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-19,-49,-20,-48,-41,-8,9
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-20,-47,-19,-42,-50,-48,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-21,-46,-19,-40,-51,-50,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-22,-47,-19,-41,-51,-49,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-23,-48,-19,-41,-51,-49,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-24,-51,-18,-44,-50,-45,22
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-25,-50,-19,-45,-42,-16,13
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-26,-51,-25,-51,-42,-10,10
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-27,-48,-20,-40,-50,-48,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-28,-47,-20,-40,-51,-49,20
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-29,-46,-20,-44,-51,-50,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-30,-44,-16,-42,-49,-50,20
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-07-31,-46,-14,-45,-47,-46,21
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-01,-44,-10,-43,-39,-15,12
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-02,-44,-17,-48,-37,-8,9
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-03,-43,-16,-41,-47,-47,18
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-04,-42,-17,-40,-48,-49,20
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-05,-41,-14,-37,-48,-48,20
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-06,-43,-17,-41,-49,-49,20
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-07,-46,-15,-40,-47,-44,20
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-08,-45,-16,-42,-40,-15,12
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-09,-44,-21,-48,-39,-8,9
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-10,-42,-19,-41,-47,-47,18
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-11,-41,-18,-39,-48,-48,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-12,-41,-17,-39,-48,-48,20
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-13,-41,-16,-37,-47,-48,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-14,-43,-14,-42,-44,-44,19
MX,Mexico,Mexico City,,,MX-CMX,,ChIJJyk1sTYAzoURW4rR6E6e_d4,2020-08-15,-39,-10,-40,-35,-14,10
